Date	Open	High	Low	Close
Nov 12, 2017	253.63	288.67	231.68	288.67
Nov 11, 2017	238.16	269.72	236.25	253.60
Nov 10, 2017	261.95	272.76	231.58	237.88
Nov 09, 2017	250.55	270.18	244.14	262.00
Nov 08, 2017	240.13	252.35	238.26	250.60
Nov 07, 2017	228.75	245.02	228.27	240.87
Nov 06, 2017	225.65	236.34	222.34	228.69
Nov 05, 2017	230.32	232.77	224.34	225.35
Nov 04, 2017	232.63	234.51	224.81	230.39
Nov 03, 2017	217.88	240.39	216.45	232.63
Nov 02, 2017	222.91	224.15	212.09	218.16
Nov 01, 2017	233.93	233.93	220.32	222.41
Oct 31, 2017	239.86	239.93	231.72	233.01
Oct 30, 2017	233.63	244.42	229.00	241.22
Oct 29, 2017	231.63	238.78	224.64	234.33
Oct 28, 2017	243.72	246.68	231.06	231.07
Oct 27, 2017	233.33	255.91	227.84	244.52
Oct 26, 2017	217.36	235.65	217.36	233.67
Oct 25, 2017	215.90	227.99	208.75	217.69
Oct 24, 2017	206.59	227.38	205.07	216.04
Oct 23, 2017	213.41	213.42	201.15	206.52
Oct 22, 2017	212.82	219.28	208.30	213.73
Oct 21, 2017	222.05	223.39	208.83	212.46
Oct 20, 2017	230.20	234.22	222.52	222.52
Oct 19, 2017	229.39	237.61	224.75	230.07
Oct 18, 2017	231.15	239.31	217.17	229.30
Oct 17, 2017	233.11	250.28	227.69	231.28
Oct 16, 2017	231.96	235.96	230.45	233.01
Oct 15, 2017	240.66	240.66	228.25	232.63
Oct 14, 2017	240.05	242.13	238.07	240.89
Oct 13, 2017	227.05	251.00	222.60	240.05
Oct 12, 2017	236.44	236.99	227.00	227.00
Oct 11, 2017	235.32	240.14	231.64	236.13
Oct 10, 2017	229.71	242.36	226.36	235.66
Oct 09, 2017	241.46	242.47	226.57	229.49
Oct 08, 2017	253.52	256.20	240.55	241.06
Oct 07, 2017	257.25	257.56	246.53	253.98
Oct 06, 2017	254.85	272.76	253.32	257.61
Oct 05, 2017	237.64	265.84	227.90	254.82
Oct 04, 2017	253.00	253.14	237.34	237.91
Oct 03, 2017	258.16	260.00	238.33	252.94
Oct 02, 2017	264.51	273.77	254.74	257.60
Oct 01, 2017	277.35	279.68	263.94	263.94
Sep 30, 2017	289.96	292.60	275.43	277.53
Sep 29, 2017	311.49	311.49	272.38	290.12
Sep 28, 2017	285.65	413.06	281.97	310.60
Sep 27, 2017	231.26	296.87	229.84	285.36
Sep 26, 2017	230.70	234.59	228.74	231.47
Sep 25, 2017	205.65	233.60	205.41	230.77
Sep 24, 2017	204.02	207.69	199.50	205.63
Sep 23, 2017	195.50	215.64	192.29	204.21
Sep 22, 2017	175.53	203.67	174.99	195.84
Sep 21, 2017	187.25	190.78	174.86	175.65
Sep 20, 2017	186.99	192.84	183.26	187.86
Sep 19, 2017	193.42	195.95	182.81	188.30
Sep 18, 2017	174.01	193.16	174.01	193.16
Sep 17, 2017	172.30	177.40	164.81	174.18
Sep 16, 2017	181.10	184.53	165.55	172.46
Sep 15, 2017	159.08	183.41	138.69	181.06
Sep 14, 2017	197.68	204.79	158.83	158.88
Sep 13, 2017	207.34	208.14	183.33	197.22
Sep 12, 2017	207.90	221.41	203.27	207.77
Sep 11, 2017	212.19	216.16	205.60	208.77
Sep 10, 2017	213.30	220.22	195.84	212.91
Sep 09, 2017	213.95	215.73	204.87	213.79
Sep 08, 2017	247.40	247.40	206.16	213.99
Sep 07, 2017	247.80	250.15	236.80	247.31
Sep 06, 2017	227.81	248.71	225.62	247.01
Sep 05, 2017	219.36	234.42	197.06	226.88
Sep 04, 2017	260.66	260.66	199.72	218.34
Sep 03, 2017	254.76	268.54	242.55	260.09
Sep 02, 2017	304.72	307.83	246.19	254.03
Sep 01, 2017	283.81	308.75	281.10	305.11
Aug 31, 2017	272.12	283.58	268.83	283.29
Aug 30, 2017	270.74	279.51	263.91	271.64
Aug 29, 2017	274.68	275.68	265.93	270.30
Aug 28, 2017	273.22	278.38	255.11	274.62
Aug 27, 2017	292.75	292.75	265.37	273.37
Aug 26, 2017	238.72	294.65	236.51	294.65
Aug 25, 2017	227.90	256.83	227.90	237.86
Aug 24, 2017	228.12	231.47	225.13	228.11
Aug 23, 2017	227.13	238.80	224.99	228.30
Aug 22, 2017	239.67	240.24	209.21	227.71
Aug 21, 2017	241.22	258.89	231.64	239.06
Aug 20, 2017	232.05	250.96	224.80	241.07
Aug 19, 2017	201.65	242.61	194.37	233.34
Aug 18, 2017	208.93	211.38	200.21	201.01
Aug 17, 2017	217.05	237.16	206.91	208.95
Aug 16, 2017	211.92	218.01	206.16	216.75
Aug 15, 2017	209.94	213.17	199.59	212.17
Aug 14, 2017	214.54	216.58	203.64	210.23
Aug 13, 2017	223.34	225.51	202.03	214.31
Aug 12, 2017	234.22	235.42	219.06	223.31
Aug 11, 2017	231.04	234.79	225.66	234.37
Aug 10, 2017	242.51	247.29	230.40	230.40
Aug 09, 2017	245.89	261.31	231.67	242.90
Aug 08, 2017	209.18	255.97	208.04	245.48
Aug 07, 2017	206.98	210.31	203.67	208.64
Aug 06, 2017	205.52	215.81	205.52	206.30
Aug 05, 2017	187.59	214.84	186.24	207.52
Aug 04, 2017	188.94	190.13	184.80	186.76
Aug 03, 2017	188.93	189.71	182.61	186.84
Aug 02, 2017	190.31	194.16	183.47	189.14
Aug 01, 2017	172.93	195.17	172.80	192.34
Jul 31, 2017	175.48	179.42	169.36	176.32
Jul 30, 2017	185.11	185.24	175.42	175.42
Jul 29, 2017	176.46	189.54	170.91	189.29
Jul 28, 2017	187.06	189.68	173.35	178.05
Jul 27, 2017	190.69	192.12	184.39	185.90
Jul 26, 2017	186.88	191.24	174.97	190.08
Jul 25, 2017	210.09	210.55	176.79	184.19
Jul 24, 2017	211.62	213.15	205.97	206.82
Jul 23, 2017	217.30	224.71	208.56	214.42
Jul 22, 2017	203.02	216.71	201.89	216.10
Jul 21, 2017	210.22	215.07	199.48	201.80
Jul 20, 2017	182.36	213.16	182.36	206.94
Jul 19, 2017	199.50	216.42	181.00	181.99
Jul 18, 2017	180.46	223.43	172.47	199.32
Jul 17, 2017	165.66	184.44	161.47	182.51
Jul 16, 2017	160.04	165.98	144.09	165.98
Jul 15, 2017	178.22	178.22	156.18	160.07
Jul 14, 2017	192.32	193.29	167.39	177.45
Jul 13, 2017	214.37	214.70	183.89	191.15
Jul 12, 2017	178.03	212.41	166.98	211.24
Jul 11, 2017	197.80	200.54	167.90	178.37
Jul 10, 2017	242.21	242.35	185.06	198.73
Jul 09, 2017	252.50	260.23	241.43	241.43
Jul 08, 2017	249.02	249.52	235.82	248.86
Jul 07, 2017	285.71	289.64	248.55	248.73
Jul 06, 2017	281.64	291.31	275.21	287.81
Jul 05, 2017	280.24	286.92	272.46	283.01
Jul 04, 2017	289.44	298.99	279.07	282.21
Jul 03, 2017	295.40	295.80	283.18	291.56
Jul 02, 2017	282.77	305.81	269.74	301.88
Jul 01, 2017	299.41	303.36	280.18	290.37
Jun 30, 2017	318.72	325.32	302.21	307.12
Jun 29, 2017	337.43	344.35	313.32	324.38
Jun 28, 2017	327.43	347.13	314.24	342.61
Jun 27, 2017	310.22	331.74	274.78	328.65
Jun 26, 2017	324.59	331.31	265.86	304.65
Jun 25, 2017	356.86	359.04	307.36	330.04
Jun 24, 2017	381.16	384.91	359.83	362.57
Jun 23, 2017	370.64	392.40	369.33	385.84
Jun 22, 2017	378.96	386.61	361.11	378.56
Jun 21, 2017	394.25	397.36	357.88	378.22
Jun 20, 2017	393.26	426.40	385.34	401.20
Jun 19, 2017	375.67	399.40	372.11	391.89
Jun 18, 2017	387.14	387.68	371.41	376.82
Jun 17, 2017	388.45	391.98	370.38	384.86
Jun 16, 2017	395.48	402.09	364.08	387.43
Jun 15, 2017	381.73	407.36	288.83	387.34
Jun 14, 2017	368.09	443.72	352.73	387.49
Jun 13, 2017	311.55	371.50	311.55	368.28
Jun 12, 2017	329.75	345.50	275.58	311.49
Jun 11, 2017	328.96	343.18	309.48	331.10
Jun 10, 2017	281.31	334.43	281.31	328.66
Jun 09, 2017	271.55	281.13	270.58	281.13
Jun 08, 2017	264.36	283.62	259.21	272.24
Jun 07, 2017	259.50	312.65	258.06	262.79
Jun 06, 2017	254.20	265.25	247.13	259.36
Jun 05, 2017	238.82	281.45	238.42	253.03
Jun 04, 2017	229.02	244.27	227.92	239.52
Jun 03, 2017	241.52	243.93	228.49	230.00
Jun 02, 2017	249.16	257.29	240.15	241.68
Jun 01, 2017	235.72	261.55	234.48	249.27
May 31, 2017	233.50	254.38	228.39	235.67
May 30, 2017	206.01	246.78	203.15	232.93
May 29, 2017	195.88	208.70	189.79	205.57
May 28, 2017	191.36	211.97	182.67	196.32
May 27, 2017	198.72	204.81	147.19	190.82
May 26, 2017	222.02	252.28	179.41	197.88
May 25, 2017	236.98	269.77	205.60	224.46
May 24, 2017	239.06	285.79	234.34	238.60
May 23, 2017	203.79	299.44	195.51	239.49
May 22, 2017	120.45	278.57	120.45	203.19
May 21, 2017	108.36	122.02	106.55	119.81
May 20, 2017	105.86	110.79	105.74	108.23
May 19, 2017	94.61	108.15	94.61	106.08
May 18, 2017	92.72	95.08	88.94	94.92
May 17, 2017	90.64	93.60	87.27	92.66
May 16, 2017	93.53	94.43	90.19	90.60
May 15, 2017	96.79	97.81	93.15	93.57
May 14, 2017	96.71	98.35	94.34	96.70
May 13, 2017	97.38	98.21	94.01	96.58
May 12, 2017	95.37	101.69	95.27	97.44
May 11, 2017	96.94	98.91	94.91	95.13
May 10, 2017	96.46	101.89	94.24	96.99
May 09, 2017	105.84	106.73	93.81	96.09
May 08, 2017	104.08	111.53	103.06	106.62
May 07, 2017	107.83	108.27	100.65	103.83
May 06, 2017	103.86	109.39	100.96	108.21
May 05, 2017	99.52	113.34	99.43	103.64
May 04, 2017	91.09	103.51	90.93	99.54
May 03, 2017	91.61	94.22	87.75	91.04
May 02, 2017	90.44	95.45	88.12	91.93
May 01, 2017	93.73	107.73	83.62	90.05
Apr 30, 2017	96.18	99.07	89.93	93.20
Apr 29, 2017	84.07	97.45	83.02	96.08
Apr 28, 2017	76.86	85.13	76.58	83.95
Apr 27, 2017	72.10	79.95	69.65	76.82
Apr 26, 2017	69.14	75.07	69.11	72.00
Apr 25, 2017	67.85	73.29	64.75	69.17
Apr 24, 2017	66.56	68.82	66.56	67.99
Apr 23, 2017	68.75	68.78	66.24	66.34
Apr 22, 2017	68.00	68.87	67.50	68.67
Apr 21, 2017	67.30	69.73	66.72	68.14
Apr 20, 2017	71.02	71.15	66.61	67.32
Apr 19, 2017	71.78	72.31	70.13	70.94
Apr 18, 2017	70.25	72.27	70.23	71.78
Apr 17, 2017	71.59	72.01	69.53	70.24
Apr 16, 2017	72.94	74.37	70.75	71.50
Apr 15, 2017	71.91	77.18	69.02	72.87
Apr 14, 2017	64.81	71.44	64.55	71.17
Apr 13, 2017	62.07	64.82	61.27	64.66
Apr 12, 2017	61.90	63.14	60.03	62.00
Apr 11, 2017	64.91	65.40	61.51	61.83
