Date	Open	High	Low	Close
Jul 06, 2017	0.140724	0.141537	0.127560	0.128393
Jul 05, 2017	0.147439	0.147439	0.137578	0.140559
Jul 04, 2017	0.140102	0.160995	0.140102	0.147335
Jul 03, 2017	0.139744	0.144021	0.130554	0.140057
Jul 02, 2017	0.138091	0.141124	0.127078	0.140904
Jul 01, 2017	0.162628	0.163394	0.135427	0.138807
Jun 30, 2017	0.164617	0.171617	0.161394	0.162800
Jun 29, 2017	0.172574	0.173835	0.160346	0.164680
Jun 28, 2017	0.167669	0.177249	0.160349	0.172712
Jun 27, 2017	0.181129	0.181129	0.148365	0.166896
Jun 26, 2017	0.185603	0.200747	0.151375	0.181129
Jun 25, 2017	0.179295	0.220132	0.174728	0.184299
Jun 24, 2017	0.176910	0.193693	0.174757	0.179186
Jun 23, 2017	0.170355	0.180748	0.168049	0.176062
Jun 22, 2017	0.171177	0.175297	0.165101	0.170363
Jun 21, 2017	0.173315	0.182426	0.167138	0.171692
Jun 20, 2017	0.179486	0.184276	0.168672	0.173800
Jun 19, 2017	0.158885	0.186900	0.158556	0.179066
Jun 18, 2017	0.165691	0.168904	0.157122	0.159246
Jun 17, 2017	0.170604	0.177451	0.159536	0.165881
Jun 16, 2017	0.180674	0.182599	0.163215	0.170814
Jun 15, 2017	0.170768	0.184830	0.136208	0.178862
Jun 14, 2017	0.198648	0.211024	0.169548	0.172472
Jun 13, 2017	0.166995	0.249438	0.166995	0.197164
Jun 12, 2017	0.145483	0.200229	0.132783	0.166462
Jun 11, 2017	0.119674	0.153634	0.118316	0.146333
Jun 10, 2017	0.123885	0.159302	0.120540	0.120540
Jun 09, 2017	0.098987	0.139039	0.098987	0.123902
Jun 08, 2017	0.087407	0.098774	0.080644	0.098774
Jun 07, 2017	0.083506	0.094101	0.083103	0.087441
Jun 06, 2017	0.082431	0.084314	0.074344	0.083430
Jun 05, 2017	0.068845	0.088311	0.068845	0.082481
Jun 04, 2017	0.066386	0.070094	0.064304	0.068759
Jun 03, 2017	0.069567	0.070538	0.065223	0.065885
Jun 02, 2017	0.058684	0.072232	0.058684	0.069865
Jun 01, 2017	0.055477	0.060682	0.055477	0.059195
May 31, 2017	0.052614	0.057509	0.047836	0.055493
May 30, 2017	0.057738	0.061682	0.052505	0.052570
May 29, 2017	0.049228	0.065103	0.045124	0.057794
May 28, 2017	0.048608	0.054185	0.043462	0.050234
May 27, 2017	0.053865	0.053865	0.036624	0.047165
May 26, 2017	0.066503	0.074444	0.050032	0.053560
May 25, 2017	0.082826	0.082900	0.063497	0.066548
May 24, 2017	0.081797	0.089633	0.077052	0.082025
May 23, 2017	0.077493	0.084548	0.076106	0.081196
May 22, 2017	0.080512	0.083574	0.072176	0.077119
May 21, 2017	0.078287	0.086620	0.077046	0.080635
May 20, 2017	0.073699	0.083228	0.070910	0.077773
May 19, 2017	0.064667	0.081629	0.061916	0.073919
May 18, 2017	0.062333	0.068034	0.059521	0.064539
May 17, 2017	0.057804	0.062363	0.053172	0.061954
May 16, 2017	0.062662	0.064990	0.056380	0.058586
May 15, 2017	0.065130	0.076460	0.061138	0.062890
May 14, 2017	0.045205	0.073369	0.045015	0.065385
May 13, 2017	0.042194	0.047721	0.039099	0.045030
May 12, 2017	0.041431	0.045793	0.041135	0.041945
May 11, 2017	0.043978	0.045304	0.039155	0.041445
May 10, 2017	0.045302	0.047823	0.041506	0.043990
May 09, 2017	0.049250	0.053068	0.039193	0.045237
May 08, 2017	0.043402	0.052633	0.042901	0.049426
May 07, 2017	0.037312	0.046439	0.036313	0.043637
May 06, 2017	0.032651	0.038249	0.032651	0.037287
May 05, 2017	0.029182	0.037693	0.029182	0.032901
May 04, 2017	0.028239	0.030298	0.028168	0.029289
May 03, 2017	0.027384	0.028618	0.026660	0.028132
May 02, 2017	0.028538	0.030610	0.025448	0.027493
May 01, 2017	0.031878	0.032012	0.026772	0.028809
Apr 30, 2017	0.030181	0.032125	0.029889	0.032030
Apr 29, 2017	0.028186	0.030321	0.028091	0.030293
Apr 28, 2017	0.026797	0.032931	0.026365	0.028223
Apr 27, 2017	0.027754	0.029110	0.026155	0.026969
Apr 26, 2017	0.024113	0.028457	0.023617	0.027731
Apr 25, 2017	0.022186	0.025161	0.022186	0.024029
Apr 24, 2017	0.020166	0.022422	0.020166	0.022162
Apr 23, 2017	0.020196	0.020342	0.019627	0.020068
Apr 22, 2017	0.019672	0.020490	0.019620	0.020078
Apr 21, 2017	0.020000	0.020598	0.018967	0.019515
Apr 20, 2017	0.020911	0.022244	0.018670	0.020031
Apr 19, 2017	0.019102	0.021884	0.018111	0.020966
Apr 18, 2017	0.017307	0.019453	0.016562	0.019118
Apr 17, 2017	0.017402	0.017719	0.016341	0.017242
Apr 16, 2017	0.016544	0.019256	0.016544	0.017362
Apr 15, 2017	0.015351	0.016848	0.015267	0.016543
Apr 14, 2017	0.015520	0.015545	0.015018	0.015309
Apr 13, 2017	0.014538	0.015665	0.014538	0.015494
Apr 12, 2017	0.014061	0.014622	0.014023	0.014538
Apr 11, 2017	0.013780	0.014607	0.013697	0.014064
Apr 10, 2017	0.013792	0.014009	0.013247	0.013790
Apr 09, 2017	0.014844	0.014927	0.013758	0.013764
Apr 08, 2017	0.014474	0.014998	0.014054	0.014885
Apr 07, 2017	0.014422	0.014946	0.013023	0.014446
Apr 06, 2017	0.015977	0.016395	0.013579	0.014616
Apr 05, 2017	0.015680	0.016978	0.015454	0.015874
Apr 04, 2017	0.015142	0.016661	0.014604	0.015610
Apr 03, 2017	0.017377	0.021156	0.015032	0.015129
Apr 02, 2017	0.013778	0.017210	0.013655	0.017202
Apr 01, 2017	0.013701	0.013974	0.012879	0.013785
Mar 31, 2017	0.013409	0.014396	0.012470	0.013698
Mar 30, 2017	0.012956	0.013539	0.012015	0.013357
Mar 29, 2017	0.012214	0.013797	0.011872	0.012956
Mar 28, 2017	0.011994	0.012252	0.010808	0.012179
Mar 27, 2017	0.012193	0.012724	0.011695	0.011805
Mar 26, 2017	0.014080	0.014125	0.011682	0.012126
Mar 25, 2017	0.009806	0.015270	0.009718	0.013969
Mar 24, 2017	0.010689	0.010750	0.009794	0.009794
Mar 23, 2017	0.009993	0.010878	0.009806	0.010835
Mar 22, 2017	0.010467	0.011308	0.009344	0.009987
Mar 21, 2017	0.009234	0.010405	0.009204	0.010405
Mar 20, 2017	0.008423	0.009462	0.008383	0.009211
Mar 19, 2017	0.008014	0.008598	0.007602	0.008431
Mar 18, 2017	0.009060	0.009076	0.007890	0.008002
Mar 17, 2017	0.009699	0.009699	0.008880	0.008983
Mar 16, 2017	0.011025	0.011025	0.009071	0.009933
Mar 15, 2017	0.009771	0.011730	0.009658	0.011028
Mar 14, 2017	0.008905	0.010123	0.008787	0.009662
Mar 13, 2017	0.008246	0.009321	0.008068	0.008795
Mar 12, 2017	0.007937	0.008724	0.007830	0.008215
Mar 11, 2017	0.007397	0.008070	0.007395	0.007954
Mar 10, 2017	0.007860	0.007942	0.007281	0.007388
Mar 09, 2017	0.008073	0.008089	0.007570	0.007891
Mar 08, 2017	0.008205	0.009147	0.008066	0.008066
Mar 07, 2017	0.007774	0.008233	0.007678	0.008179
Mar 06, 2017	0.008223	0.008308	0.007729	0.007827
Mar 05, 2017	0.008035	0.008587	0.007973	0.008356
Mar 04, 2017	0.007026	0.008081	0.007025	0.008077
Mar 03, 2017	0.006672	0.007200	0.006652	0.007027
Mar 02, 2017	0.006707	0.007059	0.006558	0.006681
Mar 01, 2017	0.006811	0.007113	0.006647	0.006731
Feb 28, 2017	0.006959	0.007018	0.006773	0.006884
Feb 27, 2017	0.007090	0.007110	0.006836	0.006939
Feb 26, 2017	0.006997	0.007150	0.006879	0.007097
Feb 25, 2017	0.006982	0.007233	0.006877	0.007021
Feb 24, 2017	0.007398	0.007412	0.006749	0.007004
Feb 23, 2017	0.007046	0.008088	0.006925	0.007433
Feb 22, 2017	0.007027	0.007124	0.006811	0.007026
Feb 21, 2017	0.007266	0.007312	0.006868	0.007027
Feb 20, 2017	0.007303	0.007355	0.007147	0.007273
Feb 19, 2017	0.007244	0.007375	0.007117	0.007331
Feb 18, 2017	0.007447	0.007570	0.007179	0.007198
Feb 17, 2017	0.007466	0.007667	0.007287	0.007428
Feb 16, 2017	0.008022	0.008100	0.007451	0.007511
Feb 15, 2017	0.008012	0.008177	0.007966	0.008051
Feb 14, 2017	0.008176	0.008243	0.007762	0.008008
Feb 13, 2017	0.008539	0.008622	0.008058	0.008178
Feb 12, 2017	0.008818	0.008896	0.008434	0.008562
Feb 11, 2017	0.009015	0.009257	0.008534	0.008821
Feb 10, 2017	0.008326	0.009193	0.008080	0.009023
Feb 09, 2017	0.009068	0.009259	0.007888	0.008311
Feb 08, 2017	0.009205	0.009516	0.008350	0.009121
Feb 07, 2017	0.009559	0.010466	0.008331	0.009194
Feb 06, 2017	0.007336	0.010327	0.007336	0.009645
Feb 05, 2017	0.006551	0.007408	0.006528	0.007408
Feb 04, 2017	0.006814	0.006816	0.006499	0.006552
Feb 03, 2017	0.006334	0.006854	0.006314	0.006854
Feb 02, 2017	0.006392	0.006476	0.006234	0.006331
Feb 01, 2017	0.006390	0.006539	0.006199	0.006398
Jan 31, 2017	0.006437	0.006440	0.006144	0.006390
Jan 30, 2017	0.006472	0.006658	0.006175	0.006433
Jan 29, 2017	0.005899	0.006702	0.005865	0.006481
Jan 28, 2017	0.005790	0.005970	0.005780	0.005893
Jan 27, 2017	0.005863	0.005948	0.005744	0.005773
Jan 26, 2017	0.005783	0.005943	0.005603	0.005867
Jan 25, 2017	0.005624	0.005996	0.005550	0.005776
Jan 24, 2017	0.005792	0.005810	0.005535	0.005659
Jan 23, 2017	0.005799	0.005834	0.005614	0.005763
Jan 22, 2017	0.005806	0.005931	0.005660	0.005801
Jan 21, 2017	0.005810	0.005927	0.005688	0.005804
Jan 20, 2017	0.005927	0.005943	0.005751	0.005827
Jan 19, 2017	0.005720	0.006032	0.005627	0.005928
Jan 18, 2017	0.005759	0.005773	0.005497	0.005748
Jan 17, 2017	0.005841	0.006019	0.005628	0.005757
Jan 16, 2017	0.005945	0.006010	0.005628	0.005864
Jan 15, 2017	0.005493	0.006081	0.005343	0.005945
Jan 14, 2017	0.005536	0.005584	0.005440	0.005511
Jan 13, 2017	0.005491	0.005601	0.005361	0.005532
Jan 12, 2017	0.005323	0.005533	0.005102	0.005491
Jan 11, 2017	0.005802	0.006008	0.005207	0.005239
Jan 10, 2017	0.005947	0.006070	0.005801	0.005801
Jan 09, 2017	0.005984	0.006253	0.005808	0.005937
Jan 08, 2017	0.006136	0.006275	0.005914	0.005979
Jan 07, 2017	0.005825	0.006138	0.005688	0.006125
Jan 06, 2017	0.006184	0.006307	0.005776	0.005818
Jan 05, 2017	0.006542	0.007132	0.005694	0.006184
Jan 04, 2017	0.006035	0.006648	0.005915	0.006481
Jan 03, 2017	0.006019	0.006086	0.005785	0.006011
Jan 02, 2017	0.006113	0.006173	0.005914	0.006033
Jan 01, 2017	0.005939	0.006166	0.005811	0.006112
Dec 31, 2016	0.006010	0.006033	0.005834	0.005941
Dec 30, 2016	0.006257	0.006257	0.005956	0.005990
Dec 29, 2016	0.005910	0.006413	0.005867	0.006260
Dec 28, 2016	0.006120	0.006208	0.005878	0.005910
Dec 27, 2016	0.006036	0.006184	0.005889	0.006118
Dec 26, 2016	0.005988	0.006160	0.005917	0.006030
Dec 25, 2016	0.006117	0.006162	0.005820	0.005989
Dec 24, 2016	0.005874	0.006273	0.005776	0.006075
Dec 23, 2016	0.005821	0.006042	0.005549	0.005916
Dec 22, 2016	0.005753	0.005974	0.005693	0.005822
Dec 21, 2016	0.005703	0.005932	0.005620	0.005768
Dec 20, 2016	0.005606	0.005797	0.005546	0.005704
Dec 19, 2016	0.005720	0.005779	0.005545	0.005611
Dec 18, 2016	0.005886	0.005913	0.005689	0.005718
Dec 17, 2016	0.005957	0.006018	0.005776	0.005898
Dec 16, 2016	0.005566	0.005969	0.005566	0.005956
Dec 15, 2016	0.005785	0.005869	0.005533	0.005568
Dec 14, 2016	0.005852	0.005992	0.005754	0.005781
Dec 13, 2016	0.005772	0.005949	0.005664	0.005856
Dec 12, 2016	0.005773	0.005982	0.005750	0.005787
Dec 11, 2016	0.005897	0.005955	0.005768	0.005772
Dec 10, 2016	0.005746	0.006045	0.005713	0.005884
Dec 09, 2016	0.006181	0.006181	0.005747	0.005747
Dec 08, 2016	0.006197	0.006397	0.006183	0.006183
Dec 07, 2016	0.005409	0.006378	0.005406	0.006194
Dec 06, 2016	0.005620	0.005702	0.005242	0.005399
Dec 05, 2016	0.005946	0.005986	0.005543	0.005641
Dec 04, 2016	0.005840	0.006013	0.005808	0.005943
Dec 03, 2016	0.005823	0.005941	0.005721	0.005832
Dec 02, 2016	0.005927	0.006016	0.005797	0.005817
Dec 01, 2016	0.006322	0.006326	0.005877	0.005959
Nov 30, 2016	0.006192	0.006351	0.006148	0.006275
Nov 29, 2016	0.006259	0.006357	0.006153	0.006190
Nov 28, 2016	0.006108	0.006309	0.006091	0.006259
Nov 27, 2016	0.006217	0.006303	0.006071	0.006096
Nov 26, 2016	0.006272	0.006354	0.006212	0.006218
Nov 25, 2016	0.006433	0.006436	0.006229	0.006277
Nov 24, 2016	0.006546	0.006546	0.006256	0.006432
Nov 23, 2016	0.006367	0.006644	0.006338	0.006547
Nov 22, 2016	0.006494	0.006520	0.006255	0.006423
Nov 21, 2016	0.006473	0.006594	0.006315	0.006495
Nov 20, 2016	0.006628	0.006706	0.006364	0.006472
Nov 19, 2016	0.006799	0.006816	0.006572	0.006627
Nov 18, 2016	0.006932	0.006932	0.006624	0.006799
Nov 17, 2016	0.006712	0.007071	0.006692	0.006855
Nov 16, 2016	0.006889	0.007089	0.006760	0.006760
Nov 15, 2016	0.007160	0.007298	0.006754	0.006898
Nov 14, 2016	0.007119	0.007263	0.007035	0.007159
Nov 13, 2016	0.007422	0.007472	0.007112	0.007132
Nov 12, 2016	0.006997	0.007634	0.006872	0.007423
Nov 11, 2016	0.006743	0.007134	0.006703	0.006996
Nov 10, 2016	0.006624	0.007181	0.006620	0.006747
Nov 09, 2016	0.006492	0.006817	0.006403	0.006624
Nov 08, 2016	0.006724	0.006733	0.006374	0.006490
Nov 07, 2016	0.006836	0.006836	0.006567	0.006630
Nov 06, 2016	0.007193	0.007252	0.006745	0.006839
Nov 05, 2016	0.006999	0.007586	0.006864	0.007197
Nov 04, 2016	0.006406	0.007102	0.006317	0.007004
Nov 03, 2016	0.006348	0.006737	0.006258	0.006418
Nov 02, 2016	0.006385	0.006511	0.006240	0.006332
Nov 01, 2016	0.006495	0.006538	0.006188	0.006418
Oct 31, 2016	0.006682	0.007029	0.006425	0.006495
Oct 30, 2016	0.006350	0.006943	0.006215	0.006636
Oct 29, 2016	0.006746	0.006757	0.006089	0.006352
Oct 28, 2016	0.006677	0.007189	0.006526	0.006747
Oct 27, 2016	0.007076	0.007157	0.006642	0.006676
Oct 26, 2016	0.007183	0.007292	0.006933	0.007091
Oct 25, 2016	0.007574	0.007574	0.007123	0.007162
Oct 24, 2016	0.007464	0.007621	0.007287	0.007598
Oct 23, 2016	0.007613	0.007760	0.007424	0.007458
Oct 22, 2016	0.007728	0.007771	0.007372	0.007651
Oct 21, 2016	0.007785	0.007927	0.007690	0.007738
Oct 20, 2016	0.007766	0.007984	0.007702	0.007790
