Date	Open	High	Low	Close
Dec 07, 2017	7.57	10.88	6.90	8.84
Dec 06, 2017	7.40	8.02	6.74	7.56
Dec 05, 2017	7.55	7.95	7.23	7.46
Dec 04, 2017	6.15	7.49	6.10	7.48
Dec 03, 2017	5.92	6.52	5.69	6.12
Dec 02, 2017	5.70	6.02	5.61	5.91
Dec 01, 2017	5.32	5.72	5.06	5.65
Nov 30, 2017	4.86	5.76	4.60	5.36
Nov 29, 2017	6.50	6.72	4.64	4.82
Nov 28, 2017	5.36	6.47	5.07	6.47
Nov 27, 2017	4.56	5.39	4.46	5.38
Nov 26, 2017	4.82	4.83	4.47	4.56
Nov 25, 2017	4.25	4.91	4.24	4.79
Nov 24, 2017	3.99	4.27	3.83	4.25
Nov 23, 2017	3.73	4.27	3.73	4.00
Nov 22, 2017	3.48	3.75	3.46	3.73
Nov 21, 2017	3.49	3.88	3.27	3.46
Nov 20, 2017	3.45	3.54	3.42	3.48
Nov 19, 2017	3.50	3.71	3.40	3.46
Nov 18, 2017	3.37	3.53	3.29	3.50
Nov 17, 2017	3.30	3.57	3.22	3.36
Nov 16, 2017	3.74	3.75	3.27	3.31
Nov 15, 2017	3.60	3.83	3.49	3.73
Nov 14, 2017	3.24	3.71	3.24	3.61
Nov 13, 2017	2.87	3.27	2.86	3.22
Nov 12, 2017	3.30	3.30	2.72	2.88
Nov 11, 2017	3.17	3.37	3.01	3.30
Nov 10, 2017	3.75	3.84	3.00	3.20
Nov 09, 2017	3.54	3.90	3.53	3.75
Nov 08, 2017	3.01	3.76	2.91	3.53
Nov 07, 2017	3.01	3.05	2.93	3.02
Nov 06, 2017	3.04	3.14	2.97	3.01
Nov 05, 2017	3.00	3.15	2.89	3.04
Nov 04, 2017	3.12	3.26	2.94	2.99
Nov 03, 2017	2.84	3.29	2.70	3.13
Nov 02, 2017	3.04	3.16	2.41	2.88
Nov 01, 2017	3.36	3.40	3.04	3.08
Oct 31, 2017	3.79	3.79	3.31	3.36
Oct 30, 2017	4.08	4.53	3.76	3.82
Oct 29, 2017	4.26	4.51	4.03	4.04
Oct 28, 2017	4.39	4.61	4.21	4.29
Oct 27, 2017	4.43	4.76	4.19	4.40
Oct 26, 2017	4.96	5.04	3.98	4.39
Oct 25, 2017	4.04	5.04	3.81	4.92
Oct 24, 2017	3.35	4.03	3.23	4.00
Oct 23, 2017	3.15	3.76	3.08	3.38
Oct 22, 2017	3.04	3.39	2.87	3.15
Oct 21, 2017	2.99	3.18	2.67	3.02
Oct 20, 2017	3.09	3.29	2.94	2.96
Oct 19, 2017	3.22	3.34	3.04	3.09
Oct 18, 2017	3.06	3.36	2.90	3.22
Oct 17, 2017	2.98	3.07	2.87	3.06
Oct 16, 2017	3.01	3.09	2.80	2.98
Oct 15, 2017	2.86	3.06	2.76	3.01
Oct 14, 2017	3.14	3.14	2.70	2.85
Oct 13, 2017	3.13	3.34	3.00	3.14
Oct 12, 2017	3.52	3.52	3.12	3.12
Oct 11, 2017	3.41	3.59	3.40	3.51
Oct 10, 2017	3.36	3.57	3.32	3.40
Oct 09, 2017	3.53	3.71	3.15	3.35
Oct 08, 2017	3.90	4.14	3.45	3.51
Oct 07, 2017	3.69	4.02	3.54	3.92
Oct 06, 2017	3.55	3.86	3.55	3.69
Oct 05, 2017	3.64	3.69	3.44	3.56
Oct 04, 2017	3.80	3.98	3.52	3.64
Oct 03, 2017	3.91	4.01	3.38	3.81
Oct 02, 2017	4.12	4.32	3.80	3.91
Oct 01, 2017	4.47	4.52	4.09	4.13
Sep 30, 2017	4.47	4.62	4.40	4.44
Sep 29, 2017	4.78	4.88	4.39	4.47
Sep 28, 2017	4.77	5.04	4.69	4.79
Sep 27, 2017	4.40	4.84	4.36	4.77
Sep 26, 2017	4.23	4.56	4.12	4.39
Sep 25, 2017	3.98	4.29	3.96	4.25
Sep 24, 2017	4.19	4.22	3.95	3.97
Sep 23, 2017	3.94	4.32	3.88	4.23
Sep 22, 2017	4.03	4.25	3.79	3.93
Sep 21, 2017	4.73	4.78	3.91	4.03
Sep 20, 2017	4.84	5.42	4.68	4.75
Sep 19, 2017	5.35	5.37	4.80	4.85
Sep 18, 2017	4.46	5.63	4.45	5.37
Sep 17, 2017	4.39	4.66	4.05	4.44
Sep 16, 2017	4.61	4.81	4.17	4.39
Sep 15, 2017	3.80	4.67	3.04	4.62
Sep 14, 2017	5.01	5.08	3.75	3.78
Sep 13, 2017	5.51	5.53	4.56	5.01
Sep 12, 2017	5.62	5.88	5.31	5.53
Sep 11, 2017	5.86	6.09	5.52	5.60
Sep 10, 2017	5.73	6.04	5.35	5.86
Sep 09, 2017	5.72	5.79	5.50	5.76
Sep 08, 2017	6.16	6.41	5.37	5.71
Sep 07, 2017	6.20	6.25	5.86	6.17
Sep 06, 2017	6.07	6.57	5.98	6.22
Sep 05, 2017	5.79	6.23	5.11	6.03
Sep 04, 2017	6.61	6.74	5.35	5.77
Sep 03, 2017	6.36	6.59	5.99	6.59
Sep 02, 2017	7.27	7.27	6.18	6.34
Sep 01, 2017	7.28	7.78	6.97	7.25
Aug 31, 2017	7.27	7.63	7.11	7.28
Aug 30, 2017	6.84	7.35	6.72	7.33
Aug 29, 2017	7.27	7.29	6.49	6.96
Aug 28, 2017	6.93	7.58	6.62	7.24
Aug 27, 2017	6.30	7.63	6.29	6.97
Aug 26, 2017	6.04	6.40	5.89	6.30
Aug 25, 2017	6.03	6.16	5.79	6.06
Aug 24, 2017	5.93	6.41	5.90	6.00
Aug 23, 2017	5.67	6.93	5.55	5.88
Aug 22, 2017	5.42	5.68	4.79	5.68
Aug 21, 2017	5.72	5.78	5.27	5.47
Aug 20, 2017	5.66	5.96	5.43	5.73
Aug 19, 2017	5.61	5.67	4.87	5.66
Aug 18, 2017	6.12	6.19	5.36	5.62
Aug 17, 2017	6.10	6.52	5.83	6.15
Aug 16, 2017	6.13	6.62	5.97	6.05
Aug 15, 2017	6.06	7.05	5.64	6.09
Aug 14, 2017	6.53	6.81	5.47	6.05
Aug 13, 2017	6.73	7.38	6.21	6.52
Aug 12, 2017	7.61	7.83	6.49	6.79
Aug 11, 2017	8.07	8.25	7.45	7.58
Aug 10, 2017	7.49	8.87	7.20	7.91
Aug 09, 2017	7.84	7.93	7.33	7.53
Aug 08, 2017	7.63	8.34	7.45	7.87
Aug 07, 2017	6.75	7.71	6.56	7.62
Aug 06, 2017	7.13	7.42	6.68	6.72
Aug 05, 2017	6.60	7.49	6.58	7.12
Aug 04, 2017	6.04	6.62	5.86	6.61
Aug 03, 2017	5.61	6.08	5.53	6.04
Aug 02, 2017	5.91	6.00	5.40	5.57
Aug 01, 2017	5.02	5.98	4.94	5.92
Jul 31, 2017	4.84	5.13	4.66	5.00
Jul 30, 2017	5.20	5.20	4.75	4.85
Jul 29, 2017	4.59	5.22	4.40	5.22
Jul 28, 2017	5.00	5.04	4.33	4.61
Jul 27, 2017	5.11	5.34	4.74	4.97
Jul 26, 2017	4.83	5.37	4.57	5.06
Jul 25, 2017	5.76	5.92	4.31	4.82
Jul 24, 2017	6.16	6.35	5.65	5.77
Jul 23, 2017	6.80	6.96	5.94	6.17
Jul 22, 2017	6.28	7.15	6.25	6.78
Jul 21, 2017	5.39	6.27	5.22	6.22
Jul 20, 2017	3.87	5.38	3.87	5.38
Jul 19, 2017	4.22	4.63	3.82	3.85
Jul 18, 2017	3.90	4.80	3.59	4.18
Jul 17, 2017	2.87	3.90	2.86	3.88
Jul 16, 2017	3.15	3.26	2.50	2.88
Jul 15, 2017	3.29	3.29	2.87	3.19
Jul 14, 2017	3.66	3.66	2.99	3.29
Jul 13, 2017	4.35	4.37	3.42	3.68
Jul 12, 2017	2.97	4.35	2.66	4.35
Jul 11, 2017	3.06	3.53	2.34	2.98
Jul 10, 2017	4.24	4.32	2.67	3.04
Jul 09, 2017	4.97	5.19	4.28	4.28
Jul 08, 2017	4.93	4.95	4.32	4.95
Jul 07, 2017	6.21	6.25	4.82	4.92
Jul 06, 2017	5.99	6.29	5.84	6.22
Jul 05, 2017	6.31	6.32	5.83	5.99
Jul 04, 2017	5.97	6.54	5.94	6.32
Jul 03, 2017	5.82	6.05	5.63	5.95
Jul 02, 2017	5.59	6.04	5.28	5.88
Jul 01, 2017	6.29	6.40	5.54	5.55
Jun 30, 2017	6.58	6.78	6.22	6.30
Jun 29, 2017	6.97	7.02	6.17	6.59
Jun 28, 2017	6.71	7.26	6.22	6.97
Jun 27, 2017	6.62	6.85	5.40	6.68
Jun 26, 2017	7.10	7.23	5.32	6.36
Jun 25, 2017	7.67	7.68	6.66	7.08
Jun 24, 2017	8.41	8.56	7.47	7.69
Jun 23, 2017	7.14	8.49	6.90	8.35
Jun 22, 2017	6.99	7.27	6.85	7.12
Jun 21, 2017	7.07	7.67	6.64	6.98
Jun 20, 2017	7.72	7.84	6.86	7.03
Jun 19, 2017	7.45	8.18	7.30	7.70
Jun 18, 2017	7.76	7.85	7.31	7.42
Jun 17, 2017	7.97	7.97	7.63	7.76
Jun 16, 2017	7.97	8.20	7.51	8.09
Jun 15, 2017	8.09	8.40	6.58	7.96
Jun 14, 2017	9.38	10.08	7.64	8.07
Jun 13, 2017	7.40	9.55	7.40	9.46
Jun 12, 2017	8.64	9.61	6.98	7.49
Jun 11, 2017	7.00	9.61	6.46	8.70
Jun 10, 2017	8.60	8.83	6.97	7.11
Jun 09, 2017	9.33	10.54	8.54	8.60
Jun 08, 2017	9.47	9.76	8.89	9.36
Jun 07, 2017	10.45	11.13	8.94	9.39
Jun 06, 2017	10.48	11.10	9.87	10.62
Jun 05, 2017	10.56	11.26	10.03	10.40
Jun 04, 2017	9.02	10.85	8.13	10.48
Jun 03, 2017	8.62	11.68	8.61	9.30
Jun 02, 2017	6.00	9.21	5.85	8.68
Jun 01, 2017	5.20	6.12	5.04	6.00
May 31, 2017	6.00	6.39	4.93	5.09
May 30, 2017	3.80	5.99	3.76	5.87
May 29, 2017	3.12	4.02	3.12	3.76
May 28, 2017	2.68	3.21	2.65	3.12
May 27, 2017	3.06	3.17	1.97	2.68
May 26, 2017	2.67	3.43	2.59	3.03
May 25, 2017	3.06	3.50	2.65	2.67
May 24, 2017	3.05	3.43	2.85	3.00
May 23, 2017	1.96	3.24	1.96	2.99
May 22, 2017	2.10	2.10	1.88	1.95
May 21, 2017	2.01	2.15	1.87	2.11
May 20, 2017	1.66	2.01	1.62	2.01
May 19, 2017	1.42	1.75	1.38	1.66
May 18, 2017	1.27	1.42	1.24	1.41
May 17, 2017	1.23	1.30	1.19	1.26
May 16, 2017	1.20	1.26	1.15	1.24
May 15, 2017	1.28	1.28	1.18	1.20
May 14, 2017	1.25	1.32	1.24	1.28
May 13, 2017	1.25	1.29	1.18	1.25
May 12, 2017	1.32	1.37	1.23	1.26
May 11, 2017	1.26	1.38	1.23	1.32
May 10, 2017	1.13	1.37	1.12	1.26
May 09, 2017	1.17	1.22	0.968627	1.13
May 08, 2017	1.18	1.22	1.10	1.18
May 07, 2017	1.21	1.24	1.08	1.18
May 06, 2017	1.20	1.26	1.16	1.20
May 05, 2017	1.17	1.34	1.14	1.20
May 04, 2017	1.05	1.16	0.966136	1.16
May 03, 2017	0.817930	1.06	0.767240	1.04
May 02, 2017	0.747138	0.820590	0.722066	0.812072
May 01, 2017	0.737883	0.812804	0.708030	0.747317
Apr 30, 2017	0.732707	0.765318	0.706671	0.732536
Apr 29, 2017	0.684901	0.729943	0.646585	0.729943
Apr 28, 2017	0.617785	0.705423	0.605542	0.683122
Apr 27, 2017	0.638074	0.643248	0.582553	0.619860
Apr 26, 2017	0.595260	0.658377	0.585844	0.637600
Apr 25, 2017	0.633718	0.635376	0.574855	0.590839
Apr 24, 2017	0.587854	0.635381	0.579851	0.634239
Apr 23, 2017	0.638919	0.642939	0.585091	0.585091
Apr 22, 2017	0.664770	0.678386	0.581039	0.633149
Apr 21, 2017	0.669078	0.698216	0.648271	0.660851
Apr 20, 2017	0.681851	0.701159	0.607216	0.667942
Apr 19, 2017	0.700320	0.757260	0.665934	0.681415
Apr 18, 2017	0.673516	0.700032	0.660830	0.700032
Apr 17, 2017	0.675905	0.691317	0.631967	0.669994
Apr 16, 2017	0.677898	0.740796	0.646971	0.676857
Apr 15, 2017	0.608430	0.750817	0.591067	0.678061
Apr 14, 2017	0.538327	0.626694	0.514536	0.610367
Apr 13, 2017	0.420286	0.549180	0.399227	0.542483
Apr 12, 2017	0.417345	0.424775	0.403570	0.419679
Apr 11, 2017	0.423156	0.433431	0.403996	0.413370
Apr 10, 2017	0.422399	0.429549	0.374214	0.422815
Apr 09, 2017	0.449177	0.462887	0.418681	0.421928
Apr 08, 2017	0.451717	0.488530	0.414665	0.448099
Apr 07, 2017	0.451101	0.473411	0.375788	0.427865
Apr 06, 2017	0.419843	0.508891	0.394881	0.452586
Apr 05, 2017	0.388421	0.545997	0.380617	0.416731
Apr 04, 2017	0.357205	0.401183	0.315558	0.385750
Apr 03, 2017	0.275118	0.350436	0.264378	0.341476
Apr 02, 2017	0.252570	0.306730	0.252570	0.276256
Apr 01, 2017	0.199113	0.263652	0.197635	0.246560
Mar 31, 2017	0.198267	0.207285	0.184126	0.198193
Mar 30, 2017	0.201440	0.214291	0.186298	0.198118
Mar 29, 2017	0.179581	0.215974	0.176996	0.203608
Mar 28, 2017	0.173483	0.191233	0.163761	0.179755
Mar 27, 2017	0.188156	0.223377	0.168133	0.173743
Mar 26, 2017	0.132338	0.196220	0.132333	0.187084
Mar 25, 2017	0.114690	0.135959	0.112906	0.131945
Mar 24, 2017	0.131431	0.132655	0.114056	0.114551
Mar 23, 2017	0.136738	0.138148	0.124152	0.131460
Mar 22, 2017	0.137352	0.140759	0.115191	0.135158
Mar 21, 2017	0.126506	0.152415	0.123074	0.137328
Mar 20, 2017	0.111680	0.130109	0.106935	0.125509
Mar 19, 2017	0.094221	0.113646	0.090427	0.109800
Mar 18, 2017	0.101376	0.119749	0.092855	0.094750
Mar 17, 2017	0.090895	0.107788	0.085303	0.098099
Mar 16, 2017	0.096028	0.096176	0.086168	0.091484
Mar 15, 2017	0.099810	0.102132	0.093540	0.095897
Mar 14, 2017	0.102961	0.105543	0.094243	0.100155
Mar 13, 2017	0.095199	0.109308	0.091849	0.102315
Mar 12, 2017	0.082076	0.097836	0.081350	0.092499
Mar 11, 2017	0.078860	0.088702	0.078860	0.082104
Mar 10, 2017	0.080935	0.083057	0.073336	0.078365
Mar 09, 2017	0.078446	0.082267	0.075406	0.080876
Mar 08, 2017	0.086338	0.089610	0.077563	0.077563
Mar 07, 2017	0.093447	0.094208	0.084701	0.086668
Mar 06, 2017	0.097186	0.098573	0.092981	0.093419
Mar 05, 2017	0.095322	0.099697	0.095069	0.097159
Mar 04, 2017	0.099793	0.102936	0.093707	0.095387
Mar 03, 2017	0.099143	0.108012	0.093349	0.099876
Mar 02, 2017	0.085495	0.102121	0.083405	0.098469
Mar 01, 2017	0.077824	0.089359	0.076961	0.085343
Feb 28, 2017	0.078321	0.080205	0.074682	0.077818
Feb 27, 2017	0.081441	0.081800	0.077976	0.078784
Feb 26, 2017	0.081604	0.086766	0.076960	0.081541
Feb 25, 2017	0.075336	0.083010	0.075069	0.081161
Feb 24, 2017	0.078483	0.079971	0.071332	0.075547
Feb 23, 2017	0.077133	0.081645	0.076524	0.077983
Feb 22, 2017	0.079113	0.083434	0.077122	0.077146
Feb 21, 2017	0.077732	0.081409	0.075002	0.079149
Feb 20, 2017	0.078213	0.082518	0.078129	0.078187
Feb 19, 2017	0.075533	0.080745	0.074140	0.078151
Feb 18, 2017	0.081910	0.083076	0.072867	0.075397
Feb 17, 2017	0.082282	0.087892	0.081255	0.082092
Feb 16, 2017	0.086028	0.088020	0.080301	0.082273
Feb 15, 2017	0.077357	0.088790	0.076366	0.087122
Feb 14, 2017	0.077011	0.078666	0.073148	0.077312
Feb 13, 2017	0.081615	0.082192	0.076960	0.076966
Feb 12, 2017	0.082676	0.082684	0.079895	0.081639
Feb 11, 2017	0.085904	0.089112	0.078969	0.082252
Feb 10, 2017	0.088712	0.089549	0.084462	0.085885
Feb 09, 2017	0.095246	0.097714	0.085348	0.088600
Feb 08, 2017	0.095849	0.098826	0.093827	0.095119
Feb 07, 2017	0.095959	0.102484	0.093552	0.096076
Feb 06, 2017	0.087317	0.096752	0.086319	0.095773
Feb 05, 2017	0.089350	0.091020	0.084208	0.087231
Feb 04, 2017	0.096011	0.097377	0.087365	0.088284
Feb 03, 2017	0.095478	0.096592	0.087990	0.095879
Feb 02, 2017	0.091754	0.097918	0.089708	0.095510
Feb 01, 2017	0.090561	0.101060	0.088551	0.090579
Jan 31, 2017	0.095331	0.102837	0.085576	0.090557
Jan 30, 2017	0.105612	0.108240	0.092744	0.095316
Jan 29, 2017	0.099559	0.108755	0.096696	0.105486
Jan 28, 2017	0.105297	0.125399	0.095795	0.098184
Jan 27, 2017	0.085806	0.114132	0.084951	0.105177
Jan 26, 2017	0.081170	0.091128	0.079183	0.085182
Jan 25, 2017	0.075874	0.081221	0.074892	0.081218
Jan 24, 2017	0.086112	0.087053	0.074899	0.075847
Jan 23, 2017	0.076673	0.094364	0.076673	0.087383
Jan 22, 2017	0.073346	0.077366	0.070477	0.076585
Jan 21, 2017	0.067719	0.076926	0.067719	0.073326
Jan 20, 2017	0.072514	0.073279	0.067651	0.067718
Jan 19, 2017	0.059815	0.077696	0.059104	0.072556
Jan 18, 2017	0.058965	0.060681	0.055384	0.059331
Jan 17, 2017	0.060448	0.062535	0.057740	0.058927
Jan 16, 2017	0.051045	0.060532	0.051031	0.060429
Jan 15, 2017	0.049431	0.051648	0.049244	0.051008
Jan 14, 2017	0.050261	0.051908	0.049187	0.049450
Jan 13, 2017	0.049823	0.052415	0.047920	0.050191
Jan 12, 2017	0.048437	0.051301	0.046537	0.049916
Jan 11, 2017	0.056425	0.058835	0.047551	0.048447
Jan 10, 2017	0.054647	0.058804	0.054299	0.056420
Jan 09, 2017	0.059551	0.059969	0.053280	0.054677
Jan 08, 2017	0.063441	0.065208	0.053345	0.059994
Jan 07, 2017	0.063932	0.064033	0.057462	0.063440
Jan 06, 2017	0.072944	0.076102	0.061764	0.063573
Jan 05, 2017	0.082555	0.086548	0.066880	0.072809
Jan 04, 2017	0.075405	0.084885	0.074238	0.082790
Jan 03, 2017	0.074296	0.076472	0.070720	0.075422
Jan 02, 2017	0.074165	0.075801	0.068502	0.074299
Jan 01, 2017	0.072355	0.075303	0.070218	0.072378
Dec 31, 2016	0.070964	0.073580	0.067287	0.072431
Dec 30, 2016	0.069614	0.073764	0.067489	0.070197
Dec 29, 2016	0.066137	0.070584	0.063911	0.069614
Dec 28, 2016	0.067865	0.071125	0.065123	0.066182
Dec 27, 2016	0.067918	0.072046	0.064694	0.067826
Dec 26, 2016	0.065540	0.068425	0.064243	0.067875
Dec 25, 2016	0.062540	0.065987	0.059872	0.065548
Dec 24, 2016	0.065564	0.068000	0.061318	0.062518
Dec 23, 2016	0.058626	0.069852	0.056611	0.065570
Dec 22, 2016	0.061452	0.064846	0.057855	0.058648
Dec 21, 2016	0.067623	0.069040	0.057460	0.061459
Dec 20, 2016	0.073677	0.073777	0.065764	0.065920
Dec 19, 2016	0.054998	0.109379	0.053786	0.073720
Dec 18, 2016	0.057719	0.060099	0.051720	0.055016
Dec 17, 2016	0.058904	0.060078	0.054209	0.057717
Dec 16, 2016	0.058504	0.062792	0.055677	0.058697
Dec 15, 2016	0.066035	0.066361	0.058365	0.058519
Dec 14, 2016	0.066353	0.068473	0.065039	0.066035
Dec 13, 2016	0.066636	0.068788	0.065415	0.066440
Dec 12, 2016	0.062893	0.068878	0.062893	0.068624
Dec 11, 2016	0.066296	0.066300	0.062784	0.062893
Dec 10, 2016	0.068799	0.069915	0.064281	0.066287
Dec 09, 2016	0.062929	0.068779	0.061421	0.068779
Dec 08, 2016	0.062987	0.067263	0.061103	0.062941
Dec 07, 2016	0.058462	0.067837	0.058462	0.062988
Dec 06, 2016	0.066341	0.067899	0.057170	0.058463
Dec 05, 2016	0.059588	0.069023	0.058035	0.066338
Dec 04, 2016	0.061692	0.068016	0.057058	0.059561
Dec 03, 2016	0.051461	0.069365	0.049155	0.061689
Dec 02, 2016	0.056846	0.059882	0.048134	0.051445
Dec 01, 2016	0.054846	0.061314	0.054085	0.056788
Nov 30, 2016	0.059503	0.060661	0.053033	0.054847
Nov 29, 2016	0.054207	0.062961	0.054123	0.059511
Nov 28, 2016	0.058130	0.060183	0.053061	0.054205
Nov 27, 2016	0.062743	0.065576	0.049560	0.058090
Nov 26, 2016	0.067297	0.067297	0.059345	0.062763
Nov 25, 2016	0.068107	0.068845	0.064861	0.067294
Nov 24, 2016	0.065427	0.069716	0.063940	0.068121
Nov 23, 2016	0.067967	0.068013	0.063006	0.065426
Nov 22, 2016	0.069342	0.070790	0.059860	0.066165
Nov 21, 2016	0.075917	0.076939	0.065562	0.069432
Nov 20, 2016	0.079641	0.088312	0.067347	0.075914
Nov 19, 2016	0.086440	0.094613	0.064243	0.079627
Nov 18, 2016	0.084894	0.108019	0.081205	0.086462
Nov 17, 2016	0.096150	0.096238	0.078355	0.084937
Nov 16, 2016	0.106690	0.109113	0.074242	0.096157
Nov 15, 2016	0.105744	0.119433	0.092993	0.106690
Nov 14, 2016	0.085683	0.112875	0.085412	0.107251
Nov 13, 2016	0.086051	0.086069	0.083908	0.085690
Nov 12, 2016	0.087434	0.087524	0.085924	0.086053
Nov 11, 2016	0.066275	0.093214	0.066275	0.087435
Nov 10, 2016	0.064760	0.071325	0.064682	0.067969
Nov 09, 2016	0.069555	0.073167	0.062965	0.064787
Nov 08, 2016	0.059766	0.076316	0.059766	0.069018
Nov 07, 2016	0.051963	0.069757	0.051333	0.059499
Nov 06, 2016	0.052511	0.053348	0.050621	0.052001
Nov 05, 2016	0.051568	0.053306	0.049877	0.052485
Nov 04, 2016	0.048739	0.055305	0.047591	0.051577
Nov 03, 2016	0.054162	0.055480	0.046454	0.048739
Nov 02, 2016	0.055034	0.056684	0.052377	0.054034
Nov 01, 2016	0.051521	0.061279	0.050725	0.055675
Oct 31, 2016	0.052163	0.053720	0.050174	0.051525
Oct 30, 2016	0.055801	0.055801	0.050531	0.052163
Oct 29, 2016	0.054590	0.062648	0.051969	0.056596
Oct 28, 2016	0.051073	0.058702	0.048811	0.054974
Oct 27, 2016	0.045094	0.051849	0.044375	0.051045
Oct 26, 2016	0.039474	0.047481	0.039474	0.045100
Oct 25, 2016	0.039240	0.042082	0.038904	0.039468
Oct 24, 2016	0.039265	0.040592	0.037878	0.039226
Oct 23, 2016	0.038182	0.040111	0.037535	0.039260
Oct 22, 2016	0.037482	0.040215	0.037482	0.038163
