Date	Open	High	Low	Close
Feb 10, 2016	0.044699	0.046768	0.043249	0.043459
Feb 09, 2016	0.043242	0.047397	0.041284	0.044616
Feb 08, 2016	0.040325	0.044361	0.040325	0.043241
Feb 07, 2016	0.043541	0.046894	0.039613	0.040327
Feb 06, 2016	0.051028	0.051938	0.042105	0.043540
Feb 05, 2016	0.043615	0.051031	0.042101	0.051007
Feb 04, 2016	0.038440	0.044378	0.037699	0.043610
Feb 03, 2016	0.038837	0.042836	0.037338	0.038444
Feb 02, 2016	0.038283	0.039350	0.034876	0.038838
Feb 01, 2016	0.035031	0.043426	0.033224	0.038240
Jan 31, 2016	0.037485	0.039935	0.030324	0.035031
Jan 30, 2016	0.040977	0.046569	0.036746	0.037482
Jan 29, 2016	0.058798	0.058798	0.037471	0.040988
Jan 28, 2016	0.108660	0.110650	0.057317	0.058735
Jan 27, 2016	0.045742	0.114313	0.044063	0.106709
Jan 26, 2016	0.022280	0.046583	0.022152	0.044365
Jan 25, 2016	0.022428	0.024118	0.021816	0.022249
Jan 24, 2016	0.023471	0.023902	0.021093	0.022391
Jan 23, 2016	0.019580	0.024168	0.019579	0.023474
Jan 22, 2016	0.020886	0.021562	0.019566	0.019578
Jan 21, 2016	0.021152	0.021378	0.020198	0.020847
Jan 20, 2016	0.019644	0.021246	0.019215	0.021182
Jan 19, 2016	0.020141	0.021166	0.019649	0.019770
Jan 18, 2016	0.020122	0.021703	0.019679	0.020114
Jan 17, 2016	0.020936	0.021849	0.019777	0.020131
Jan 16, 2016	0.020671	0.022093	0.019128	0.020943
Jan 15, 2016	0.026397	0.026397	0.020675	0.020675
Jan 14, 2016	0.022800	0.026474	0.021378	0.025679
Jan 13, 2016	0.025193	0.025380	0.020895	0.022801
Jan 12, 2016	0.019077	0.027542	0.018634	0.026081
Jan 11, 2016	0.019358	0.020171	0.018902	0.019077
Jan 10, 2016	0.019597	0.019608	0.018235	0.019321
Jan 09, 2016	0.018181	0.019699	0.018058	0.019597
Jan 08, 2016	0.018651	0.019171	0.017352	0.018167
Jan 07, 2016	0.018295	0.018800	0.018143	0.018651
Jan 06, 2016	0.019865	0.019891	0.017316	0.018325
Jan 05, 2016	0.021222	0.021307	0.019205	0.019977
Jan 04, 2016	0.022400	0.024362	0.021413	0.021428
Jan 03, 2016	0.020438	0.024535	0.020268	0.022520
Jan 02, 2016	0.021367	0.022135	0.019893	0.020426
Jan 01, 2016	0.022282	0.023388	0.020952	0.021256
Dec 31, 2015	0.020926	0.022948	0.020091	0.022280
Dec 30, 2015	0.020846	0.021503	0.020353	0.020915
Dec 29, 2015	0.021595	0.021608	0.020549	0.020821
Dec 28, 2015	0.022113	0.022424	0.020920	0.021510
Dec 27, 2015	0.020440	0.022131	0.020305	0.022086
Dec 26, 2015	0.020886	0.022056	0.019439	0.021455
Dec 25, 2015	0.020349	0.021116	0.020136	0.020662
Dec 24, 2015	0.020283	0.021607	0.020283	0.021063
Dec 23, 2015	0.020663	0.022322	0.020272	0.020272
Dec 22, 2015	0.020406	0.021463	0.020354	0.020675
Dec 21, 2015	0.022239	0.022505	0.019662	0.020380
Dec 20, 2015	0.025306	0.025311	0.022231	0.022231
Dec 19, 2015	0.023061	0.026056	0.022953	0.025209
Dec 18, 2015	0.023950	0.024100	0.022153	0.023064
Dec 17, 2015	0.023548	0.026316	0.023059	0.024080
Dec 16, 2015	0.025765	0.025937	0.023226	0.023801
Dec 15, 2015	0.025387	0.026398	0.024117	0.025736
Dec 14, 2015	0.024551	0.026219	0.023455	0.025392
Dec 13, 2015	0.029186	0.029589	0.023878	0.024565
Dec 12, 2015	0.028798	0.030562	0.023849	0.029249
Dec 11, 2015	0.022449	0.036917	0.021975	0.029893
Dec 10, 2015	0.023800	0.024615	0.022027	0.022452
Dec 09, 2015	0.023117	0.023798	0.021002	0.023798
Dec 08, 2015	0.021179	0.023490	0.020808	0.023022
Dec 07, 2015	0.027826	0.027826	0.020990	0.021184
Dec 06, 2015	0.020571	0.029944	0.020508	0.028010
Dec 05, 2015	0.020286	0.020961	0.019744	0.020591
Dec 04, 2015	0.020307	0.020504	0.019443	0.020258
Dec 03, 2015	0.019831	0.023276	0.019714	0.020310
Dec 02, 2015	0.019469	0.019997	0.018817	0.019795
Dec 01, 2015	0.020408	0.020540	0.018748	0.019495
Nov 30, 2015	0.022473	0.022627	0.017026	0.020410
Nov 29, 2015	0.021406	0.023576	0.021045	0.022446
Nov 28, 2015	0.021757	0.023431	0.021216	0.021368
Nov 27, 2015	0.022353	0.023110	0.021837	0.021840
Nov 26, 2015	0.021662	0.024024	0.021572	0.022410
Nov 25, 2015	0.021461	0.022239	0.020653	0.021670
Nov 24, 2015	0.021270	0.024236	0.020741	0.021459
Nov 23, 2015	0.021998	0.021998	0.020783	0.021268
Nov 22, 2015	0.022424	0.022987	0.021664	0.021984
Nov 21, 2015	0.023910	0.023916	0.019498	0.022466
Nov 20, 2015	0.023795	0.023958	0.022969	0.023893
Nov 19, 2015	0.022264	0.023939	0.022264	0.023793
Nov 18, 2015	0.024106	0.025542	0.022260	0.022262
Nov 17, 2015	0.023850	0.024528	0.022354	0.024106
Nov 16, 2015	0.022760	0.024179	0.020363	0.023852
