Date	Open	High	Low	Close
Jan 10, 2018	2.13	2.16	1.70	1.97
Jan 09, 2018	2.44	2.53	1.98	2.10
Jan 08, 2018	3.36	3.36	2.07	2.46
Jan 07, 2018	3.09	3.49	3.08	3.38
Jan 06, 2018	3.02	3.24	2.99	3.09
Jan 05, 2018	3.30	3.56	2.83	3.05
Jan 04, 2018	3.12	3.84	3.12	3.20
Jan 03, 2018	2.46	3.28	2.44	3.11
Jan 02, 2018	2.37	2.49	2.25	2.48
Jan 01, 2018	2.30	2.39	2.15	2.39
Dec 31, 2017	2.10	2.39	1.87	2.30
Dec 30, 2017	2.20	2.85	2.04	2.16
Dec 29, 2017	1.44	2.27	1.44	2.21
Dec 28, 2017	1.39	1.50	1.26	1.43
Dec 27, 2017	1.18	1.47	1.18	1.40
Dec 26, 2017	1.12	1.19	1.09	1.19
Dec 25, 2017	1.05	1.13	1.00	1.12
Dec 24, 2017	1.18	1.18	0.911226	1.04
Dec 23, 2017	1.17	1.21	1.08	1.17
Dec 22, 2017	1.17	1.38	0.741013	1.14
Dec 21, 2017	0.782515	1.24	0.782515	1.19
Dec 20, 2017	0.787171	0.789044	0.730953	0.775964
Dec 19, 2017	0.777447	0.863536	0.756724	0.791257
Dec 18, 2017	0.728036	0.792014	0.689323	0.778407
Dec 17, 2017	0.754125	0.765981	0.719929	0.728366
Dec 16, 2017	0.755493	0.815923	0.741667	0.758642
Dec 15, 2017	0.861760	0.861760	0.666114	0.756181
Dec 14, 2017	0.470648	0.892267	0.466401	0.864263
Dec 13, 2017	0.372689	0.513768	0.342964	0.471063
Dec 12, 2017	0.252258	0.434102	0.250961	0.373541
Dec 11, 2017	0.236574	0.252777	0.235804	0.251691
Dec 10, 2017	0.245548	0.245548	0.229304	0.237333
Dec 09, 2017	0.252162	0.255684	0.240073	0.244708
Dec 08, 2017	0.223636	0.278673	0.222168	0.252125
Dec 07, 2017	0.232623	0.233760	0.221340	0.222823
Dec 06, 2017	0.245416	0.245705	0.227742	0.232544
Dec 05, 2017	0.253598	0.253988	0.245234	0.246101
Dec 04, 2017	0.252919	0.255362	0.247160	0.253571
Dec 03, 2017	0.255530	0.263072	0.247391	0.252558
Dec 02, 2017	0.255656	0.259218	0.250756	0.255492
Dec 01, 2017	0.250352	0.258828	0.239438	0.255699
Nov 30, 2017	0.246433	0.261524	0.229586	0.250878
Nov 29, 2017	0.297867	0.297867	0.239409	0.243064
Nov 28, 2017	0.254037	0.301084	0.253415	0.299152
Nov 27, 2017	0.248305	0.254733	0.247861	0.253927
Nov 26, 2017	0.252914	0.252914	0.248589	0.248818
Nov 25, 2017	0.244178	0.255700	0.243584	0.252393
Nov 24, 2017	0.242851	0.245388	0.238421	0.244642
Nov 23, 2017	0.238991	0.250096	0.237304	0.242402
Nov 22, 2017	0.232642	0.240848	0.232317	0.238859
Nov 21, 2017	0.237978	0.240974	0.227200	0.233271
Nov 20, 2017	0.231336	0.243430	0.230917	0.238759
Nov 19, 2017	0.228140	0.236231	0.226037	0.231016
Nov 18, 2017	0.226547	0.230399	0.222399	0.228627
Nov 17, 2017	0.224768	0.239409	0.220273	0.226581
Nov 16, 2017	0.212655	0.271790	0.209287	0.227107
Nov 15, 2017	0.208937	0.213105	0.208058	0.212956
Nov 14, 2017	0.203679	0.213693	0.203679	0.209825
Nov 13, 2017	0.197472	0.204081	0.197456	0.203442
Nov 12, 2017	0.210214	0.210214	0.195389	0.197339
Nov 11, 2017	0.205948	0.214456	0.205459	0.210430
Nov 10, 2017	0.218256	0.219068	0.205260	0.206483
Nov 09, 2017	0.217911	0.221791	0.214866	0.217488
Nov 08, 2017	0.210675	0.221458	0.208060	0.217437
Nov 07, 2017	0.205103	0.211375	0.203978	0.210354
Nov 06, 2017	0.201967	0.208662	0.201410	0.205990
Nov 05, 2017	0.203274	0.205124	0.201117	0.202055
Nov 04, 2017	0.208083	0.208479	0.202133	0.203750
Nov 03, 2017	0.206205	0.228026	0.201728	0.208133
Nov 02, 2017	0.194596	0.211848	0.183815	0.205861
Nov 01, 2017	0.200247	0.201501	0.193613	0.194124
Oct 31, 2017	0.202405	0.203778	0.200461	0.200558
Oct 30, 2017	0.203076	0.204135	0.201946	0.202711
Oct 29, 2017	0.201358	0.205209	0.200075	0.202785
Oct 28, 2017	0.202592	0.203476	0.201401	0.201835
Oct 27, 2017	0.203668	0.204492	0.201771	0.202785
Oct 26, 2017	0.204444	0.206289	0.202660	0.203628
Oct 25, 2017	0.207113	0.208237	0.201803	0.204604
Oct 24, 2017	0.195567	0.217508	0.190455	0.206644
Oct 23, 2017	0.203504	0.203919	0.190729	0.196928
Oct 22, 2017	0.210958	0.211901	0.200722	0.204177
Oct 21, 2017	0.210189	0.212381	0.200774	0.211016
Oct 20, 2017	0.215086	0.223822	0.208754	0.210549
Oct 19, 2017	0.218229	0.231790	0.208317	0.215150
Oct 18, 2017	0.231216	0.238150	0.207265	0.218520
Oct 17, 2017	0.256098	0.263147	0.222939	0.232064
Oct 16, 2017	0.263386	0.291359	0.249010	0.256232
Oct 15, 2017	0.257537	0.268419	0.249048	0.263983
Oct 14, 2017	0.261150	0.267721	0.257320	0.257320
Oct 13, 2017	0.248285	0.264250	0.238867	0.260489
Oct 12, 2017	0.265046	0.267468	0.248414	0.248414
Oct 11, 2017	0.260658	0.267843	0.259080	0.264439
Oct 10, 2017	0.252825	0.266560	0.241193	0.260733
Oct 09, 2017	0.278758	0.278758	0.240430	0.251825
Oct 08, 2017	0.238312	0.279944	0.237532	0.279944
Oct 07, 2017	0.233963	0.239336	0.233478	0.238610
Oct 06, 2017	0.237726	0.242424	0.233533	0.234039
Oct 05, 2017	0.215583	0.241023	0.215583	0.237016
Oct 04, 2017	0.203218	0.217024	0.202647	0.214774
Oct 03, 2017	0.203209	0.204808	0.198730	0.203318
Oct 02, 2017	0.206077	0.206556	0.199444	0.202676
Oct 01, 2017	0.197622	0.207185	0.196170	0.206532
Sep 30, 2017	0.193824	0.199826	0.193497	0.197529
Sep 29, 2017	0.196105	0.196203	0.187172	0.193606
Sep 28, 2017	0.202532	0.203271	0.191344	0.196131
Sep 27, 2017	0.185297	0.207687	0.185098	0.203299
Sep 26, 2017	0.181968	0.191247	0.180085	0.186119
Sep 25, 2017	0.175519	0.183665	0.174939	0.181487
Sep 24, 2017	0.178175	0.178939	0.174165	0.175787
Sep 23, 2017	0.173371	0.178672	0.171527	0.177882
Sep 22, 2017	0.171567	0.175870	0.169291	0.173510
Sep 21, 2017	0.180981	0.182109	0.171148	0.171754
Sep 20, 2017	0.183710	0.186229	0.180333	0.182078
Sep 19, 2017	0.189819	0.190680	0.181334	0.184041
Sep 18, 2017	0.178309	0.190019	0.178309	0.189768
Sep 17, 2017	0.178377	0.181121	0.171017	0.178393
Sep 16, 2017	0.181925	0.187417	0.172279	0.179082
Sep 15, 2017	0.165035	0.189184	0.150973	0.181358
Sep 14, 2017	0.200427	0.202010	0.164167	0.164167
Sep 13, 2017	0.209630	0.209674	0.196179	0.200778
Sep 12, 2017	0.214860	0.220623	0.207608	0.209303
Sep 11, 2017	0.212513	0.220057	0.210353	0.214441
Sep 10, 2017	0.209606	0.216529	0.197605	0.213031
Sep 09, 2017	0.211293	0.211892	0.206395	0.209995
Sep 08, 2017	0.223615	0.224308	0.206103	0.211518
Sep 07, 2017	0.226382	0.227210	0.219618	0.223640
Sep 06, 2017	0.214951	0.226860	0.214805	0.226186
Sep 05, 2017	0.205110	0.218674	0.190232	0.215189
Sep 04, 2017	0.228781	0.228781	0.195960	0.204968
Sep 03, 2017	0.227229	0.236443	0.218662	0.228811
Sep 02, 2017	0.249348	0.249680	0.217774	0.226669
Sep 01, 2017	0.255803	0.256162	0.243833	0.248479
Aug 31, 2017	0.227558	0.261038	0.225907	0.255630
Aug 30, 2017	0.218871	0.229805	0.217476	0.228006
Aug 29, 2017	0.224026	0.225926	0.214867	0.218564
Aug 28, 2017	0.203425	0.236260	0.196610	0.224508
Aug 27, 2017	0.212617	0.212617	0.197717	0.202995
Aug 26, 2017	0.218256	0.229086	0.210324	0.212577
Aug 25, 2017	0.217200	0.232184	0.203022	0.217828
Aug 24, 2017	0.252371	0.288783	0.212543	0.218958
Aug 23, 2017	0.240987	0.297662	0.219992	0.246827
Aug 22, 2017	0.194971	0.254659	0.171483	0.239286
Aug 21, 2017	0.158410	0.205684	0.154856	0.191918
Aug 20, 2017	0.154569	0.161205	0.153432	0.158735
Aug 19, 2017	0.159553	0.162348	0.152305	0.155057
Aug 18, 2017	0.157117	0.168716	0.154162	0.158883
Aug 17, 2017	0.160787	0.161001	0.155909	0.157498
Aug 16, 2017	0.161238	0.161726	0.153087	0.160431
Aug 15, 2017	0.169790	0.169790	0.158244	0.161221
Aug 14, 2017	0.168376	0.180054	0.165289	0.169991
Aug 13, 2017	0.173545	0.174147	0.162625	0.168092
Aug 12, 2017	0.179221	0.182599	0.173242	0.173853
Aug 11, 2017	0.180175	0.182631	0.177627	0.179307
Aug 10, 2017	0.183168	0.183500	0.180013	0.180399
Aug 09, 2017	0.192527	0.192914	0.180629	0.182947
Aug 08, 2017	0.179602	0.194391	0.178487	0.192586
Aug 07, 2017	0.179716	0.181847	0.177605	0.179021
Aug 06, 2017	0.185398	0.189486	0.180298	0.180444
Aug 05, 2017	0.173865	0.187844	0.173267	0.184737
Aug 04, 2017	0.174555	0.176053	0.172224	0.173743
Aug 03, 2017	0.173218	0.175969	0.171730	0.174612
Aug 02, 2017	0.177531	0.179655	0.171618	0.173113
Aug 01, 2017	0.168024	0.178332	0.166124	0.177053
Jul 31, 2017	0.165050	0.169535	0.162002	0.167386
Jul 30, 2017	0.169494	0.170411	0.164094	0.165082
Jul 29, 2017	0.165218	0.171566	0.155475	0.169871
Jul 28, 2017	0.173211	0.174078	0.162183	0.165937
Jul 27, 2017	0.175210	0.176602	0.171980	0.173457
Jul 26, 2017	0.177582	0.180872	0.169060	0.173822
Jul 25, 2017	0.192280	0.192734	0.169797	0.178104
Jul 24, 2017	0.194979	0.195279	0.189835	0.192002
Jul 23, 2017	0.193568	0.204121	0.188722	0.195058
Jul 22, 2017	0.182168	0.195009	0.181447	0.193320
Jul 21, 2017	0.189430	0.190708	0.181098	0.182608
Jul 20, 2017	0.170017	0.192918	0.167718	0.188295
Jul 19, 2017	0.188498	0.188533	0.158188	0.168388
Jul 18, 2017	0.179668	0.195807	0.165966	0.188718
Jul 17, 2017	0.150146	0.179604	0.141425	0.177889
Jul 16, 2017	0.169480	0.172575	0.119770	0.148056
Jul 15, 2017	0.190976	0.191167	0.167118	0.170589
Jul 14, 2017	0.200819	0.201156	0.183369	0.190769
Jul 13, 2017	0.205873	0.230452	0.193357	0.200809
Jul 12, 2017	0.184198	0.205898	0.177162	0.205354
Jul 11, 2017	0.196415	0.203320	0.168265	0.185019
Jul 10, 2017	0.234067	0.234067	0.185418	0.203165
Jul 09, 2017	0.236884	0.248501	0.233416	0.233416
Jul 08, 2017	0.239741	0.239741	0.221769	0.236134
Jul 07, 2017	0.254858	0.255431	0.238892	0.239480
Jul 06, 2017	0.256374	0.257148	0.253303	0.254641
Jul 05, 2017	0.255125	0.261713	0.254275	0.256523
Jul 04, 2017	0.259841	0.262258	0.254387	0.254709
Jul 03, 2017	0.258977	0.262354	0.255666	0.259959
Jul 02, 2017	0.254512	0.259951	0.250944	0.259449
Jul 01, 2017	0.262855	0.263053	0.252966	0.254744
Jun 30, 2017	0.266060	0.269160	0.262242	0.262930
Jun 29, 2017	0.280565	0.280873	0.264175	0.265421
Jun 28, 2017	0.275391	0.281490	0.267840	0.280455
Jun 27, 2017	0.277288	0.278810	0.251052	0.276306
Jun 26, 2017	0.298770	0.301980	0.260819	0.277288
Jun 25, 2017	0.310816	0.311157	0.289148	0.298423
Jun 24, 2017	0.319188	0.327117	0.306487	0.311110
Jun 23, 2017	0.297718	0.320751	0.295551	0.319978
Jun 22, 2017	0.299886	0.305852	0.291519	0.297848
Jun 21, 2017	0.324623	0.327760	0.283614	0.296366
Jun 20, 2017	0.292194	0.339533	0.290147	0.324427
Jun 19, 2017	0.283977	0.296068	0.280233	0.296068
Jun 18, 2017	0.268085	0.289468	0.265078	0.284600
Jun 17, 2017	0.262358	0.270717	0.258105	0.268351
Jun 16, 2017	0.259473	0.266211	0.252408	0.262068
Jun 15, 2017	0.278196	0.278923	0.240868	0.259266
Jun 14, 2017	0.265823	0.307854	0.263202	0.278447
Jun 13, 2017	0.253823	0.274659	0.252200	0.266153
Jun 12, 2017	0.273075	0.283290	0.247476	0.253964
Jun 11, 2017	0.259445	0.277735	0.259113	0.272759
Jun 10, 2017	0.285806	0.288991	0.257879	0.260874
Jun 09, 2017	0.289695	0.299493	0.285884	0.286019
Jun 08, 2017	0.280902	0.298570	0.276441	0.289678
Jun 07, 2017	0.284677	0.298379	0.278874	0.279783
Jun 06, 2017	0.294028	0.294537	0.276248	0.284548
Jun 05, 2017	0.299862	0.302394	0.284600	0.294003
Jun 04, 2017	0.298386	0.313944	0.277185	0.299413
Jun 03, 2017	0.300460	0.310863	0.277563	0.294580
Jun 02, 2017	0.333645	0.335809	0.290710	0.303448
Jun 01, 2017	0.243946	0.336797	0.243946	0.333657
May 31, 2017	0.205360	0.247677	0.193839	0.246590
May 30, 2017	0.232191	0.237367	0.205324	0.205324
May 29, 2017	0.227189	0.242820	0.214777	0.232070
May 28, 2017	0.212887	0.242395	0.204652	0.229554
May 27, 2017	0.272697	0.283363	0.162345	0.212549
May 26, 2017	0.245083	0.327812	0.245083	0.271808
May 25, 2017	0.291834	0.303467	0.238308	0.246065
May 24, 2017	0.325054	0.357358	0.293009	0.295890
May 23, 2017	0.313347	0.354014	0.291893	0.323368
May 22, 2017	0.338403	0.345412	0.270091	0.317954
May 21, 2017	0.353164	0.367636	0.332222	0.336201
May 20, 2017	0.328631	0.370361	0.303941	0.351634
May 19, 2017	0.363505	0.363505	0.300794	0.327801
May 18, 2017	0.394931	0.408012	0.331116	0.364869
May 17, 2017	0.355124	0.435170	0.326358	0.394132
May 16, 2017	0.269824	0.349861	0.269824	0.349861
May 15, 2017	0.220069	0.270720	0.220069	0.270720
May 14, 2017	0.215179	0.223486	0.211186	0.220223
May 13, 2017	0.206697	0.223602	0.186980	0.214878
May 12, 2017	0.182760	0.209535	0.180984	0.206068
May 11, 2017	0.185035	0.194828	0.162431	0.183135
May 10, 2017	0.158471	0.201207	0.156363	0.186066
May 09, 2017	0.199198	0.216890	0.134406	0.160074
May 08, 2017	0.141620	0.237587	0.135105	0.198212
May 07, 2017	0.101929	0.148274	0.098938	0.141763
May 06, 2017	0.093429	0.106144	0.093429	0.101791
May 05, 2017	0.080229	0.106935	0.078704	0.093550
May 04, 2017	0.061062	0.085499	0.059283	0.078914
May 03, 2017	0.053905	0.061435	0.052283	0.060490
May 02, 2017	0.054646	0.055639	0.050710	0.053908
May 01, 2017	0.051580	0.057779	0.049317	0.055115
Apr 30, 2017	0.052807	0.054646	0.049574	0.051607
Apr 29, 2017	0.044558	0.057719	0.044558	0.052868
Apr 28, 2017	0.034843	0.045111	0.034784	0.044475
Apr 27, 2017	0.032827	0.035376	0.032157	0.034816
Apr 26, 2017	0.032390	0.033509	0.032183	0.032797
Apr 25, 2017	0.031409	0.033826	0.031297	0.032346
Apr 24, 2017	0.031236	0.031436	0.030738	0.031384
Apr 23, 2017	0.031878	0.031974	0.030742	0.031278
Apr 22, 2017	0.033122	0.033279	0.031422	0.031770
Apr 21, 2017	0.029727	0.034044	0.029216	0.032780
Apr 20, 2017	0.030259	0.030611	0.027493	0.029984
Apr 19, 2017	0.033181	0.033387	0.029687	0.030173
Apr 18, 2017	0.033638	0.034021	0.032866	0.033183
Apr 17, 2017	0.033400	0.034060	0.032955	0.033655
Apr 16, 2017	0.033880	0.034002	0.033194	0.033462
Apr 15, 2017	0.033528	0.034281	0.033277	0.033955
Apr 14, 2017	0.034262	0.035127	0.032986	0.033779
Apr 13, 2017	0.034459	0.035574	0.033461	0.034383
Apr 12, 2017	0.033002	0.034794	0.032477	0.034336
Apr 11, 2017	0.033677	0.034576	0.032035	0.032952
Apr 10, 2017	0.034123	0.035091	0.032806	0.033598
Apr 09, 2017	0.035799	0.035799	0.032327	0.034020
Apr 08, 2017	0.036355	0.036894	0.034932	0.035849
Apr 07, 2017	0.032740	0.036935	0.030789	0.036319
Apr 06, 2017	0.035672	0.036843	0.029463	0.032665
Apr 05, 2017	0.037386	0.040178	0.035214	0.035544
Apr 04, 2017	0.033032	0.040702	0.028324	0.037455
Apr 03, 2017	0.060291	0.061594	0.027447	0.033023
Apr 02, 2017	0.021938	0.071441	0.021696	0.061159
Apr 01, 2017	0.021743	0.022798	0.019664	0.021892
Mar 31, 2017	0.013049	0.021776	0.013049	0.020889
Mar 30, 2017	0.010125	0.014126	0.010125	0.013276
Mar 29, 2017	0.009526	0.010101	0.009520	0.010101
Mar 28, 2017	0.009568	0.009644	0.009280	0.009514
Mar 27, 2017	0.009482	0.010053	0.009155	0.009597
Mar 26, 2017	0.009159	0.009840	0.009079	0.009545
Mar 25, 2017	0.010502	0.010711	0.009040	0.009116
Mar 24, 2017	0.010528	0.010825	0.009135	0.010518
Mar 23, 2017	0.007284	0.010582	0.007258	0.010582
Mar 22, 2017	0.006908	0.007460	0.006882	0.007301
Mar 21, 2017	0.006996	0.007075	0.006792	0.006909
Mar 20, 2017	0.006915	0.007112	0.006761	0.006975
Mar 19, 2017	0.006736	0.007198	0.006556	0.006912
Mar 18, 2017	0.006137	0.007396	0.006118	0.006710
Mar 17, 2017	0.006406	0.006406	0.005970	0.006116
Mar 16, 2017	0.006319	0.006409	0.006213	0.006394
Mar 15, 2017	0.006370	0.006500	0.006301	0.006314
Mar 14, 2017	0.006346	0.006406	0.006277	0.006381
Mar 13, 2017	0.006271	0.006429	0.006156	0.006385
Mar 12, 2017	0.006214	0.006313	0.006086	0.006255
Mar 11, 2017	0.006229	0.006383	0.006130	0.006238
Mar 10, 2017	0.006503	0.006546	0.006050	0.006227
Mar 09, 2017	0.006485	0.006606	0.006423	0.006498
Mar 08, 2017	0.006551	0.006776	0.006363	0.006509
Mar 07, 2017	0.006057	0.006577	0.005974	0.006534
Mar 06, 2017	0.006129	0.006221	0.006047	0.006057
Mar 05, 2017	0.006290	0.006389	0.006129	0.006129
Mar 04, 2017	0.006354	0.006497	0.006278	0.006299
Mar 03, 2017	0.005988	0.006346	0.005968	0.006339
Mar 02, 2017	0.005419	0.006217	0.005408	0.005991
Mar 01, 2017	0.005525	0.005547	0.005372	0.005408
Feb 28, 2017	0.005608	0.005631	0.005438	0.005536
Feb 27, 2017	0.005665	0.005696	0.005608	0.005609
Feb 26, 2017	0.005664	0.005733	0.005651	0.005671
Feb 25, 2017	0.005700	0.005743	0.005628	0.005665
Feb 24, 2017	0.005883	0.005919	0.005644	0.005701
Feb 23, 2017	0.005856	0.005943	0.005798	0.005895
Feb 22, 2017	0.005849	0.005887	0.005817	0.005860
Feb 21, 2017	0.005871	0.005909	0.005735	0.005832
Feb 20, 2017	0.005879	0.005949	0.005740	0.005873
Feb 19, 2017	0.005589	0.005892	0.005570	0.005878
Feb 18, 2017	0.005949	0.006014	0.005427	0.005569
Feb 17, 2017	0.005939	0.006095	0.005872	0.005935
Feb 16, 2017	0.006138	0.006244	0.005988	0.006027
Feb 15, 2017	0.006279	0.006302	0.006095	0.006147
Feb 14, 2017	0.006240	0.006352	0.006240	0.006278
Feb 13, 2017	0.006267	0.006338	0.006228	0.006251
Feb 12, 2017	0.006328	0.006364	0.006269	0.006269
Feb 11, 2017	0.006290	0.006395	0.006273	0.006333
Feb 10, 2017	0.006367	0.006700	0.006192	0.006289
Feb 09, 2017	0.006433	0.006484	0.006193	0.006374
Feb 08, 2017	0.006407	0.007833	0.006402	0.006438
Feb 07, 2017	0.006437	0.006509	0.006378	0.006407
Feb 06, 2017	0.006439	0.006494	0.006397	0.006450
Feb 05, 2017	0.006494	0.006563	0.006403	0.006442
Feb 04, 2017	0.006487	0.006528	0.006429	0.006492
Feb 03, 2017	0.006466	0.006510	0.006401	0.006474
Feb 02, 2017	0.006540	0.006630	0.006381	0.006469
Feb 01, 2017	0.006311	0.006642	0.006249	0.006540
Jan 31, 2017	0.006390	0.006411	0.006297	0.006314
Jan 30, 2017	0.006402	0.006468	0.006353	0.006381
Jan 29, 2017	0.006356	0.006493	0.006287	0.006402
Jan 28, 2017	0.006409	0.006419	0.006323	0.006342
Jan 27, 2017	0.006685	0.006815	0.006331	0.006415
Jan 26, 2017	0.006511	0.007073	0.006425	0.006690
Jan 25, 2017	0.006527	0.006594	0.006490	0.006513
Jan 24, 2017	0.006708	0.006718	0.006534	0.006540
Jan 23, 2017	0.006718	0.006735	0.006662	0.006697
Jan 22, 2017	0.006706	0.006759	0.006653	0.006713
Jan 21, 2017	0.006694	0.006824	0.006678	0.006706
Jan 20, 2017	0.007032	0.007160	0.006610	0.006675
Jan 19, 2017	0.006713	0.007040	0.006671	0.007034
Jan 18, 2017	0.006790	0.007125	0.006659	0.006709
Jan 17, 2017	0.006772	0.006848	0.006612	0.006800
Jan 16, 2017	0.006747	0.006836	0.006717	0.006788
Jan 15, 2017	0.006867	0.006925	0.006726	0.006726
Jan 14, 2017	0.006610	0.006872	0.006585	0.006863
Jan 13, 2017	0.006434	0.006664	0.006396	0.006596
Jan 12, 2017	0.006417	0.006851	0.006351	0.006423
Jan 11, 2017	0.006708	0.006721	0.006312	0.006411
Jan 10, 2017	0.006157	0.006815	0.006148	0.006698
Jan 09, 2017	0.006239	0.006294	0.006127	0.006167
Jan 08, 2017	0.006383	0.006383	0.006232	0.006233
Jan 07, 2017	0.006351	0.006404	0.006133	0.006366
Jan 06, 2017	0.006197	0.006394	0.006109	0.006315
Jan 05, 2017	0.006572	0.006580	0.006031	0.006201
Jan 04, 2017	0.006385	0.006656	0.006385	0.006570
Jan 03, 2017	0.006290	0.006392	0.006278	0.006386
Jan 02, 2017	0.006386	0.006437	0.006281	0.006311
Jan 01, 2017	0.006523	0.006702	0.006334	0.006368
Dec 31, 2016	0.006417	0.006538	0.006387	0.006449
Dec 30, 2016	0.006352	0.006455	0.006338	0.006426
Dec 29, 2016	0.006180	0.006354	0.006167	0.006341
Dec 28, 2016	0.006193	0.006336	0.006126	0.006173
Dec 27, 2016	0.006326	0.006326	0.006188	0.006199
Dec 26, 2016	0.006443	0.006481	0.006323	0.006326
Dec 25, 2016	0.006350	0.006453	0.006334	0.006444
Dec 24, 2016	0.006275	0.006371	0.006234	0.006349
Dec 23, 2016	0.006362	0.006436	0.006281	0.006286
Dec 22, 2016	0.006452	0.006466	0.006324	0.006363
Dec 21, 2016	0.006498	0.006498	0.006417	0.006445
Dec 20, 2016	0.006540	0.006543	0.006481	0.006500
Dec 19, 2016	0.006582	0.006582	0.006534	0.006545
Dec 18, 2016	0.006541	0.006580	0.006533	0.006574
Dec 17, 2016	0.006704	0.006711	0.006535	0.006541
Dec 16, 2016	0.006662	0.006791	0.006661	0.006710
Dec 15, 2016	0.006699	0.006699	0.006606	0.006662
Dec 14, 2016	0.006704	0.006753	0.006690	0.006705
Dec 13, 2016	0.006780	0.006781	0.006678	0.006708
Dec 12, 2016	0.006744	0.006809	0.006743	0.006778
Dec 11, 2016	0.006816	0.006998	0.006731	0.006744
Dec 10, 2016	0.007138	0.007145	0.006816	0.006816
Dec 09, 2016	0.007091	0.007162	0.007007	0.007135
Dec 08, 2016	0.006849	0.007156	0.006829	0.007097
Dec 07, 2016	0.006653	0.006851	0.006565	0.006851
Dec 06, 2016	0.006435	0.006655	0.006417	0.006655
Dec 05, 2016	0.006525	0.006761	0.006419	0.006434
Dec 04, 2016	0.006592	0.006594	0.006519	0.006527
Dec 03, 2016	0.006712	0.006890	0.006588	0.006588
Dec 02, 2016	0.006707	0.006906	0.006615	0.006660
Dec 01, 2016	0.006723	0.006737	0.006702	0.006702
Nov 30, 2016	0.006779	0.006784	0.006720	0.006723
Nov 29, 2016	0.007009	0.007042	0.006780	0.006780
Nov 28, 2016	0.007082	0.007114	0.006947	0.007008
Nov 27, 2016	0.007385	0.007499	0.007070	0.007074
Nov 26, 2016	0.006895	0.007390	0.006847	0.007390
