Date	Open	High	Low	Close
Sep 19, 2017	0.907398	0.909132	0.787653	0.802425
Sep 18, 2017	0.789565	0.937029	0.787604	0.909202
Sep 17, 2017	0.803423	0.814797	0.733745	0.789589
Sep 16, 2017	0.808056	0.927197	0.746113	0.804198
Sep 15, 2017	0.683305	0.849217	0.526755	0.799709
Sep 14, 2017	0.937870	0.950177	0.673482	0.678784
Sep 13, 2017	1.04	1.04	0.880241	0.937204
Sep 12, 2017	1.03	1.21	0.987632	1.04
Sep 11, 2017	0.949186	1.10	0.902000	1.03
Sep 10, 2017	0.982078	1.00	0.852385	0.942159
Sep 09, 2017	1.01	1.03	0.863061	0.989301
Sep 08, 2017	1.40	1.40	0.946601	1.01
Sep 07, 2017	1.03	1.51	0.956745	1.37
Sep 06, 2017	0.990521	1.17	0.735500	1.09
Sep 05, 2017	1.03	1.12	0.740622	0.973716
Sep 04, 2017	1.58	1.58	0.613010	1.05
Sep 03, 2017	1.93	2.02	1.42	1.58
Sep 02, 2017	2.50	2.85	1.72	1.99
Sep 01, 2017	2.20	2.39	2.12	2.38
Aug 31, 2017	2.33	2.41	2.20	2.20
Aug 30, 2017	2.28	2.37	2.09	2.35
Aug 29, 2017	2.11	2.33	1.99	2.33
Aug 28, 2017	2.02	2.17	1.96	2.04
Aug 27, 2017	2.18	2.31	1.86	2.01
Aug 26, 2017	2.53	2.54	1.96	2.17
Aug 25, 2017	2.39	2.73	2.39	2.50
Aug 24, 2017	2.63	2.66	2.28	2.38
Aug 23, 2017	2.47	2.96	2.47	2.58
Aug 22, 2017	2.72	2.72	2.22	2.49
Aug 21, 2017	2.43	2.91	2.43	2.70
Aug 20, 2017	2.11	2.69	2.08	2.50
Aug 19, 2017	2.33	2.33	1.82	2.09
Aug 18, 2017	1.93	2.75	1.89	2.38
Aug 17, 2017	1.44	2.11	1.32	1.97
Aug 16, 2017	1.12	1.45	1.08	1.44
Aug 15, 2017	1.33	1.38	0.923372	1.06
Aug 14, 2017	0.872918	1.46	0.735764	1.30
Aug 13, 2017	0.445990	1.02	0.445990	0.876828
Aug 12, 2017	0.392193	0.475992	0.337589	0.446365
Aug 11, 2017	0.348785	0.409654	0.311067	0.392572
Aug 10, 2017	0.251827	0.349976	0.245052	0.349079
Aug 09, 2017	0.224748	0.260625	0.222158	0.242912
Aug 08, 2017	0.148998	0.226925	0.147766	0.224421
Aug 07, 2017	0.133958	0.149765	0.133300	0.148848
